2024/04/22 05:43:40 [notice] 648300#0: signal process started
2024/04/22 05:43:40 [error] 648300#0: open() "/root/nginx-1.16.1/logs/nginx.pid" failed (2: No such file or directory)
2024/04/22 05:45:06 [notice] 649043#0: signal process started
2024/04/22 06:07:30 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00505.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00505.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:31 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00507.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00507.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:32 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00509.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00509.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:33 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00511.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00511.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:34 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00513.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00513.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:35 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00515.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00515.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:36 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00517.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00517.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:37 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00519.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00519.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:38 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00521.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00521.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:39 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00523.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00523.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:40 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00525.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00525.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:41 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00527.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00527.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:42 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00529.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00529.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:43 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00531.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00531.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:44 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00533.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00533.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:45 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00536.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00536.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:46 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00537.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00537.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:47 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00539.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00539.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:48 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00541.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00541.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:49 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00543.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00543.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
